InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
10023-6,SKU035,Synthetic retail product,4,2024-03-29,2.43,10023,United Kingdom
10023-7,SKU065,Synthetic retail product,3,2024-08-23,7.57,10023,United Kingdom
10023-7,SKU009,Synthetic retail product,6,2024-08-23,1.44,10023,United Kingdom
10023-7,SKU054,Synthetic retail product,6,2024-08-23,22.53,10023,United Kingdom
10024-0,SKU091,Synthetic retail product,5,2024-02-08,4.57,10024,United Kingdom
10024-0,SKU087,Synthetic retail product,4,2024-02-08,20.65,10024,United Kingdom
10024-0,SKU010,Synthetic retail product,4,2024-02-08,6.56,10024,United Kingdom
10024-1,SKU098,Synthetic retail product,7,2024-09-28,25.53,10024,United Kingdom
10024-2,SKU089,Synthetic retail product,5,2024-05-17,10.36,10024,United Kingdom
10024-2,SKU040,Synthetic retail product,3,2024-05-17,14.2,10024,United Kingdom
10024-2,SKU061,Synthetic retail product,3,2024-05-17,15.33,10024,United Kingdom
10024-3,SKU094,Synthetic retail product,4,2024-05-29,14.74,10024,United Kingdom
10024-3,SKU047,Synthetic retail product,3,2024-05-29,9.79,10024,United Kingdom
10024-4,SKU014,Synthetic retail product,3,2024-05-17,10.76,10024,United Kingdom
10024-4,SKU017,Synthetic retail product,1,2024-05-17,12.59,10024,United Kingdom
10024-4,SKU034,Synthetic retail product,6,2024-05-17,3.2,10024,United Kingdom
10024-5,SKU076,Synthetic retail product,5,2024-03-29,5.2,10024,United Kingdom
10024-5,SKU089,Synthetic retail product,4,2024-03-29,3.41,10024,United Kingdom
10025-0,SKU006,Synthetic retail product,4,2024-06-23,7.92,10025,United Kingdom
10025-0,SKU013,Synthetic retail product,1,2024-06-23,4.24,10025,United Kingdom
10025-1,SKU025,Synthetic retail product,5,2024-02-02,2.39,10025,United Kingdom
10025-1,SKU089,Synthetic retail product,1,2024-02-02,8.1,10025,United Kingdom
10025-1,SKU014,Synthetic retail product,3,2024-02-02,7.64,10025,United Kingdom
10025-2,SKU078,Synthetic retail product,7,2024-04-20,15.12,10025,United Kingdom
10025-2,SKU062,Synthetic retail product,7,2024-04-20,3.81,10025,United Kingdom
10025-2,SKU059,Synthetic retail product,1,2024-04-20,9.85,10025,United Kingdom
10026-0,SKU056,Synthetic retail product,3,2024-04-21,2.7,10026,United Kingdom
10026-1,SKU062,Synthetic retail product,3,2024-02-05,6.26,10026,United Kingdom
10026-1,SKU055,Synthetic retail product,1,2024-02-05,6.67,10026,United Kingdom
10026-1,SKU026,Synthetic retail product,1,2024-02-05,5.26,10026,United Kingdom
10026-2,SKU074,Synthetic retail product,6,2024-11-06,3.01,10026,United Kingdom
10026-2,SKU030,Synthetic retail product,6,2024-11-06,8.73,10026,United Kingdom
10026-3,SKU078,Synthetic retail product,1,2024-05-27,5.45,10026,United Kingdom
10026-4,SKU013,Synthetic retail product,2,2024-03-16,3.56,10026,United Kingdom
10026-4,SKU090,Synthetic retail product,3,2024-03-16,4.06,10026,United Kingdom
10026-5,SKU018,Synthetic retail product,5,2024-04-06,11.72,10026,United Kingdom
10026-5,SKU042,Synthetic retail product,2,2024-04-06,15.52,10026,United Kingdom
10026-6,SKU086,Synthetic retail product,5,2024-03-30,4.37,10026,United Kingdom
10026-7,SKU054,Synthetic retail product,6,2024-11-15,2.4,10026,United Kingdom
10026-7,SKU025,Synthetic retail product,3,2024-11-15,4.65,10026,United Kingdom
10026-8,SKU089,Synthetic retail product,1,2024-02-28,7.33,10026,United Kingdom
10026-9,SKU050,Synthetic retail product,4,2024-10-10,10.69,10026,United Kingdom
10026-10,SKU044,Synthetic retail product,3,2024-07-12,8.2,10026,United Kingdom
10026-10,SKU014,Synthetic retail product,2,2024-07-12,17.42,10026,United Kingdom
10026-10,SKU096,Synthetic retail product,6,2024-07-12,9.99,10026,United Kingdom
10026-11,SKU056,Synthetic retail product,7,2024-12-13,7.71,10026,United Kingdom
10026-11,SKU021,Synthetic retail product,7,2024-12-13,14.34,10026,United Kingdom
10026-12,SKU092,Synthetic retail product,1,2024-01-11,11.23,10026,United Kingdom
10027-0,SKU098,Synthetic retail product,3,2024-01-27,6.48,10027,United Kingdom
10027-0,SKU067,Synthetic retail product,2,2024-01-27,1.22,10027,United Kingdom
10027-1,SKU082,Synthetic retail product,6,2024-02-22,2.66,10027,United Kingdom
10027-1,SKU084,Synthetic retail product,2,2024-02-22,11.14,10027,United Kingdom
10027-1,SKU069,Synthetic retail product,3,2024-02-22,5.14,10027,United Kingdom
10027-2,SKU006,Synthetic retail product,6,2024-12-06,35.09,10027,United Kingdom
10027-2,SKU006,Synthetic retail product,6,2024-12-06,10.65,10027,United Kingdom
10027-3,SKU022,Synthetic retail product,7,2024-10-28,4.26,10027,United Kingdom
10027-4,SKU076,Synthetic retail product,1,2024-04-14,3.36,10027,United Kingdom
10027-4,SKU029,Synthetic retail product,2,2024-04-14,5.04,10027,United Kingdom
10028-0,SKU013,Synthetic retail product,4,2024-06-16,7.62,10028,United Kingdom
10028-0,SKU016,Synthetic retail product,4,2024-06-16,12.19,10028,United Kingdom
10028-0,SKU040,Synthetic retail product,5,2024-06-16,4.15,10028,United Kingdom
10028-1,SKU047,Synthetic retail product,3,2024-04-26,3.25,10028,United Kingdom
10028-1,SKU066,Synthetic retail product,1,2024-04-26,11.04,10028,United Kingdom
10028-1,SKU048,Synthetic retail product,4,2024-04-26,9.48,10028,United Kingdom
10028-2,SKU068,Synthetic retail product,7,2024-05-05,12.31,10028,United Kingdom
10028-3,SKU045,Synthetic retail product,3,2024-11-04,6.71,10028,United Kingdom
10028-3,SKU090,Synthetic retail product,6,2024-11-04,14.38,10028,United Kingdom
10028-3,SKU066,Synthetic retail product,3,2024-11-04,26.22,10028,United Kingdom
10028-4,SKU074,Synthetic retail product,3,2024-12-11,10.27,10028,United Kingdom
10028-4,SKU041,Synthetic retail product,2,2024-12-11,8.84,10028,United Kingdom
10028-4,SKU072,Synthetic retail product,6,2024-12-11,13.95,10028,United Kingdom
10028-5,SKU065,Synthetic retail product,3,2024-11-27,6.24,10028,United Kingdom
10029-0,SKU026,Synthetic retail product,1,2024-06-18,10.19,10029,United Kingdom
10029-0,SKU033,Synthetic retail product,5,2024-06-18,6.4,10029,United Kingdom
10029-1,SKU031,Synthetic retail product,1,2024-09-24,3.66,10029,United Kingdom
10029-1,SKU081,Synthetic retail product,2,2024-09-24,5.9,10029,United Kingdom
10029-2,SKU076,Synthetic retail product,2,2024-12-09,4.21,10029,United Kingdom
10029-2,SKU018,Synthetic retail product,1,2024-12-09,6.83,10029,United Kingdom
10029-2,SKU077,Synthetic retail product,1,2024-12-09,12.22,10029,United Kingdom
10029-3,SKU092,Synthetic retail product,7,2024-04-12,10.66,10029,United Kingdom
10029-3,SKU097,Synthetic retail product,4,2024-04-12,2.07,10029,United Kingdom
10029-3,SKU077,Synthetic retail product,7,2024-04-12,1.98,10029,United Kingdom
10029-4,SKU031,Synthetic retail product,5,2024-09-29,16.11,10029,United Kingdom
10030-0,SKU040,Synthetic retail product,4,2024-12-22,11.19,10030,United Kingdom
10030-0,SKU069,Synthetic retail product,4,2024-12-22,8.16,10030,United Kingdom
10030-1,SKU062,Synthetic retail product,3,2024-05-26,13.79,10030,United Kingdom
10030-1,SKU045,Synthetic retail product,6,2024-05-26,4.39,10030,United Kingdom
10030-1,SKU086,Synthetic retail product,6,2024-05-26,12.86,10030,United Kingdom
10030-2,SKU064,Synthetic retail product,6,2024-07-17,4.67,10030,United Kingdom
10030-2,SKU034,Synthetic retail product,3,2024-07-17,11.62,10030,United Kingdom
10030-3,SKU085,Synthetic retail product,7,2024-11-29,3.64,10030,United Kingdom
10030-4,SKU077,Synthetic retail product,2,2024-12-23,40.02,10030,United Kingdom
10030-4,SKU077,Synthetic retail product,5,2024-12-23,21.26,10030,United Kingdom
10030-4,SKU046,Synthetic retail product,5,2024-12-23,10.67,10030,United Kingdom
10030-5,SKU026,Synthetic retail product,4,2024-08-23,7.39,10030,United Kingdom
10030-6,SKU022,Synthetic retail product,5,2024-08-01,17.05,10030,United Kingdom
10030-7,SKU017,Synthetic retail product,3,2024-10-24,4.07,10030,United Kingdom
10030-7,SKU001,Synthetic retail product,4,2024-10-24,20.89,10030,United Kingdom
10030-8,SKU014,Synthetic retail product,5,2024-10-18,3.96,10030,United Kingdom
10030-9,SKU040,Synthetic retail product,4,2024-10-09,4.51,10030,United Kingdom
10031-0,SKU003,Synthetic retail product,3,2024-12-11,50.7,10031,United Kingdom
10031-1,SKU029,Synthetic retail product,7,2024-11-16,9.57,10031,United Kingdom
10031-1,SKU094,Synthetic retail product,1,2024-11-16,10.82,10031,United Kingdom
10031-1,SKU025,Synthetic retail product,2,2024-11-16,8.77,10031,United Kingdom
10031-2,SKU046,Synthetic retail product,1,2024-03-22,2.99,10031,United Kingdom
10031-2,SKU058,Synthetic retail product,2,2024-03-22,6.82,10031,United Kingdom
10031-3,SKU025,Synthetic retail product,4,2024-07-03,13.69,10031,United Kingdom
10031-3,SKU080,Synthetic retail product,5,2024-07-03,5.33,10031,United Kingdom
10031-4,SKU004,Synthetic retail product,4,2024-01-09,22.79,10031,United Kingdom
10031-4,SKU069,Synthetic retail product,6,2024-01-09,15.38,10031,United Kingdom
10031-4,SKU033,Synthetic retail product,3,2024-01-09,17.02,10031,United Kingdom
10031-5,SKU021,Synthetic retail product,1,2024-03-05,11.45,10031,United Kingdom
10031-5,SKU077,Synthetic retail product,3,2024-03-05,12.88,10031,United Kingdom
10031-6,SKU091,Synthetic retail product,6,2024-09-05,19.05,10031,United Kingdom
10031-6,SKU040,Synthetic retail product,3,2024-09-05,21.47,10031,United Kingdom
10031-6,SKU072,Synthetic retail product,6,2024-09-05,3.86,10031,United Kingdom
10031-7,SKU027,Synthetic retail product,2,2024-03-22,8.6,10031,United Kingdom
10031-7,SKU092,Synthetic retail product,1,2024-03-22,6.46,10031,United Kingdom
10031-7,SKU031,Synthetic retail product,4,2024-03-22,4.29,10031,United Kingdom
10031-8,SKU023,Synthetic retail product,1,2024-07-05,5.02,10031,United Kingdom
10031-9,SKU010,Synthetic retail product,1,2024-11-06,6.85,10031,United Kingdom
10031-9,SKU075,Synthetic retail product,6,2024-11-06,7.66,10031,United Kingdom
10031-9,SKU003,Synthetic retail product,2,2024-11-06,2.09,10031,United Kingdom
10031-10,SKU056,Synthetic retail product,4,2024-04-07,5.23,10031,United Kingdom
10031-10,SKU005,Synthetic retail product,1,2024-04-07,7.34,10031,United Kingdom
10031-10,SKU055,Synthetic retail product,6,2024-04-07,8.5,10031,United Kingdom
10031-11,SKU021,Synthetic retail product,4,2024-04-29,8.19,10031,United Kingdom
10031-11,SKU072,Synthetic retail product,4,2024-04-29,1.81,10031,United Kingdom
10031-11,SKU042,Synthetic retail product,2,2024-04-29,5.74,10031,United Kingdom
10031-12,SKU097,Synthetic retail product,1,2024-08-24,11.11,10031,United Kingdom
10031-12,SKU034,Synthetic retail product,2,2024-08-24,15.84,10031,United Kingdom
10031-12,SKU005,Synthetic retail product,6,2024-08-24,9.2,10031,United Kingdom
10032-0,SKU014,Synthetic retail product,7,2024-12-27,12.85,10032,United Kingdom
10032-0,SKU066,Synthetic retail product,7,2024-12-27,8.17,10032,United Kingdom
10032-0,SKU040,Synthetic retail product,7,2024-12-27,1.66,10032,United Kingdom
10032-1,SKU020,Synthetic retail product,5,2024-12-22,6.45,10032,United Kingdom
10032-1,SKU023,Synthetic retail product,7,2024-12-22,3.07,10032,United Kingdom
10032-2,SKU057,Synthetic retail product,6,2024-04-15,40.34,10032,United Kingdom
10032-3,SKU072,Synthetic retail product,4,2024-07-20,6.45,10032,United Kingdom
10032-3,SKU003,Synthetic retail product,7,2024-07-20,2.36,10032,United Kingdom
10032-4,SKU027,Synthetic retail product,3,2024-08-07,7.73,10032,United Kingdom
10032-4,SKU042,Synthetic retail product,1,2024-08-07,4.98,10032,United Kingdom
10032-5,SKU039,Synthetic retail product,6,2024-10-28,10.71,10032,United Kingdom
10032-6,SKU032,Synthetic retail product,4,2024-04-08,4.85,10032,United Kingdom
10032-7,SKU007,Synthetic retail product,3,2024-07-24,3.34,10032,United Kingdom
10032-7,SKU001,Synthetic retail product,5,2024-07-24,10.36,10032,United Kingdom
10032-7,SKU090,Synthetic retail product,6,2024-07-24,7.45,10032,United Kingdom
10032-8,SKU047,Synthetic retail product,6,2024-03-03,6.91,10032,United Kingdom
10032-9,SKU006,Synthetic retail product,3,2024-06-22,29.2,10032,United Kingdom
10032-9,SKU022,Synthetic retail product,4,2024-06-22,4.47,10032,United Kingdom
10033-0,SKU090,Synthetic retail product,1,2024-01-10,3.46,10033,United Kingdom
10033-1,SKU053,Synthetic retail product,2,2024-02-08,7.64,10033,United Kingdom
10033-1,SKU066,Synthetic retail product,7,2024-02-08,5.27,10033,United Kingdom
10033-2,SKU025,Synthetic retail product,1,2024-05-05,35.98,10033,United Kingdom
10033-2,SKU035,Synthetic retail product,2,2024-05-05,14.53,10033,United Kingdom
10034-0,SKU089,Synthetic retail product,1,2024-03-15,1.46,10034,United Kingdom
10034-0,SKU093,Synthetic retail product,6,2024-03-15,2.52,10034,United Kingdom
10034-0,SKU011,Synthetic retail product,4,2024-03-15,3.75,10034,United Kingdom
10034-1,SKU086,Synthetic retail product,7,2024-08-14,18.89,10034,United Kingdom
10034-2,SKU053,Synthetic retail product,2,2024-10-02,4.55,10034,United Kingdom
10034-2,SKU100,Synthetic retail product,2,2024-10-02,13.11,10034,United Kingdom
10034-2,SKU041,Synthetic retail product,4,2024-10-02,11.75,10034,United Kingdom
10034-3,SKU081,Synthetic retail product,7,2024-12-12,3.94,10034,United Kingdom
10034-3,SKU018,Synthetic retail product,3,2024-12-12,8.64,10034,United Kingdom
10034-3,SKU050,Synthetic retail product,6,2024-12-12,4.88,10034,United Kingdom
10034-4,SKU013,Synthetic retail product,5,2024-05-25,12.2,10034,United Kingdom
10034-4,SKU033,Synthetic retail product,7,2024-05-25,18.73,10034,United Kingdom
10034-5,SKU059,Synthetic retail product,5,2024-02-07,5.78,10034,United Kingdom
10035-0,SKU081,Synthetic retail product,5,2024-06-09,6.25,10035,United Kingdom
10035-0,SKU081,Synthetic retail product,7,2024-06-09,7.3,10035,United Kingdom
10035-1,SKU028,Synthetic retail product,4,2024-10-09,21.89,10035,United Kingdom
10035-2,SKU030,Synthetic retail product,5,2024-05-20,5.1,10035,United Kingdom
10035-2,SKU037,Synthetic retail product,3,2024-05-20,13.51,10035,United Kingdom
10035-3,SKU054,Synthetic retail product,1,2024-01-26,5.97,10035,United Kingdom
10035-3,SKU051,Synthetic retail product,6,2024-01-26,8.7,10035,United Kingdom
10035-4,SKU079,Synthetic retail product,4,2024-11-11,7.91,10035,United Kingdom
10036-0,SKU083,Synthetic retail product,7,2024-04-03,12.46,10036,United Kingdom
10036-0,SKU093,Synthetic retail product,1,2024-04-03,22.18,10036,United Kingdom
10036-1,SKU095,Synthetic retail product,6,2024-09-01,10.41,10036,United Kingdom
10036-1,SKU040,Synthetic retail product,7,2024-09-01,8.29,10036,United Kingdom
10036-2,SKU004,Synthetic retail product,7,2024-07-30,10.34,10036,United Kingdom
10036-2,SKU069,Synthetic retail product,1,2024-07-30,17.74,10036,United Kingdom
10036-3,SKU086,Synthetic retail product,2,2024-01-10,13.7,10036,United Kingdom
10036-4,SKU001,Synthetic retail product,4,2024-06-30,3.45,10036,United Kingdom
10036-4,SKU079,Synthetic retail product,7,2024-06-30,30.03,10036,United Kingdom
10036-5,SKU057,Synthetic retail product,1,2024-11-16,6.14,10036,United Kingdom
10036-5,SKU028,Synthetic retail product,4,2024-11-16,2.05,10036,United Kingdom
10036-5,SKU078,Synthetic retail product,2,2024-11-16,14.15,10036,United Kingdom
10036-6,SKU097,Synthetic retail product,6,2024-07-14,3.85,10036,United Kingdom
10037-0,SKU097,Synthetic retail product,7,2024-12-05,2.11,10037,United Kingdom
10037-0,SKU039,Synthetic retail product,6,2024-12-05,13.33,10037,United Kingdom
10037-1,SKU064,Synthetic retail product,7,2024-03-30,4.27,10037,United Kingdom
10037-1,SKU092,Synthetic retail product,3,2024-03-30,1.34,10037,United Kingdom
10037-2,SKU013,Synthetic retail product,1,2024-02-16,13.78,10037,United Kingdom
10037-2,SKU023,Synthetic retail product,6,2024-02-16,10.62,10037,United Kingdom
10037-3,SKU074,Synthetic retail product,7,2024-09-14,7.16,10037,United Kingdom
10037-4,SKU051,Synthetic retail product,4,2024-12-09,17.7,10037,United Kingdom
10037-4,SKU058,Synthetic retail product,2,2024-12-09,5.67,10037,United Kingdom
10037-5,SKU080,Synthetic retail product,5,2024-02-11,9.48,10037,United Kingdom
10037-5,SKU059,Synthetic retail product,4,2024-02-11,9.88,10037,United Kingdom
10037-6,SKU045,Synthetic retail product,1,2024-12-05,13.23,10037,United Kingdom
10037-7,SKU019,Synthetic retail product,1,2024-06-28,14.44,10037,United Kingdom
10037-7,SKU020,Synthetic retail product,3,2024-06-28,10.67,10037,United Kingdom
10037-8,SKU025,Synthetic retail product,1,2024-05-31,12.52,10037,United Kingdom
10037-8,SKU100,Synthetic retail product,7,2024-05-31,7.11,10037,United Kingdom
10037-8,SKU036,Synthetic retail product,4,2024-05-31,10.78,10037,United Kingdom
10037-9,SKU021,Synthetic retail product,4,2024-05-13,4.17,10037,United Kingdom
10037-10,SKU067,Synthetic retail product,1,2024-06-23,5.07,10037,United Kingdom
10037-10,SKU055,Synthetic retail product,3,2024-06-23,7.61,10037,United Kingdom
10037-10,SKU039,Synthetic retail product,1,2024-06-23,11.77,10037,United Kingdom
10037-11,SKU092,Synthetic retail product,1,2024-10-05,13.06,10037,United Kingdom
10037-11,SKU001,Synthetic retail product,6,2024-10-05,11.06,10037,United Kingdom
10037-11,SKU073,Synthetic retail product,4,2024-10-05,5.87,10037,United Kingdom
10038-0,SKU040,Synthetic retail product,6,2024-07-26,14.81,10038,United Kingdom
10038-0,SKU045,Synthetic retail product,2,2024-07-26,14.3,10038,United Kingdom
10038-0,SKU097,Synthetic retail product,6,2024-07-26,10.43,10038,United Kingdom
10038-1,SKU097,Synthetic retail product,2,2024-03-10,18.35,10038,United Kingdom
10038-2,SKU071,Synthetic retail product,4,2024-02-04,14.0,10038,United Kingdom
10038-3,SKU085,Synthetic retail product,3,2024-10-29,8.04,10038,United Kingdom
10038-3,SKU095,Synthetic retail product,7,2024-10-29,11.72,10038,United Kingdom
10038-4,SKU055,Synthetic retail product,7,2024-10-17,21.28,10038,United Kingdom
10038-4,SKU090,Synthetic retail product,4,2024-10-17,1.27,10038,United Kingdom
10038-5,SKU046,Synthetic retail product,7,2024-09-14,2.61,10038,United Kingdom
10038-5,SKU039,Synthetic retail product,2,2024-09-14,18.39,10038,United Kingdom
10038-6,SKU008,Synthetic retail product,4,2024-05-22,4.5,10038,United Kingdom
10038-6,SKU078,Synthetic retail product,2,2024-05-22,21.33,10038,United Kingdom
10038-6,SKU094,Synthetic retail product,1,2024-05-22,11.03,10038,United Kingdom
10038-7,SKU021,Synthetic retail product,2,2024-01-13,12.08,10038,United Kingdom
10038-7,SKU098,Synthetic retail product,3,2024-01-13,11.87,10038,United Kingdom
10038-7,SKU052,Synthetic retail product,7,2024-01-13,17.61,10038,United Kingdom
10038-8,SKU005,Synthetic retail product,3,2024-12-22,5.93,10038,United Kingdom
10038-8,SKU016,Synthetic retail product,2,2024-12-22,12.83,10038,United Kingdom
10038-9,SKU092,Synthetic retail product,2,2024-03-12,8.12,10038,United Kingdom
10038-9,SKU054,Synthetic retail product,6,2024-03-12,6.22,10038,United Kingdom
10038-10,SKU062,Synthetic retail product,5,2024-03-14,18.53,10038,United Kingdom
